Aux,Fecha,Jornada,ID_PARTIDO,Arbitro,Equipo_local,Equipo_Visitante,Jugador,Assists,Blocked shots,Corners won,Crosses,Fouls conceded,Fouls won,Goals,Offsides,Passes,Red cards,Saves,Shots,Shots on target,Tackles,Yellow cards
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,Lelê,0,0,0,0,3,0,0,3,13,0,0,0,0,1,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,I. Šunjić,0,0,0,0,2,0,0,0,28,0,0,0,0,3,1
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,Domingos Quina,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,Biel,0,0,0,0,0,7,0,0,20,0,0,3,1,4,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,V. Dragomir,0,0,0,4,2,1,0,0,22,0,0,1,0,2,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,David Goldar,0,0,0,0,0,1,0,0,43,0,0,0,0,2,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,Guga,0,0,0,0,1,2,0,0,27,0,0,3,0,1,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,K. Sema,0,0,0,2,2,1,0,0,12,1,0,0,0,2,2
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,M. Məmmədov,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,Pêpê Rodrigues,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,A. Živković,0,1,3,15,2,0,0,1,44,0,0,1,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,Jiří Pavlenka,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,J. Gómez,0,0,0,2,2,2,0,0,49,0,0,2,0,1,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,G. Michailidis,0,0,0,2,0,0,0,0,81,0,0,1,1,2,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,Taison,0,0,0,3,0,3,0,0,36,0,0,2,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,P. Hatzidiakos,0,0,0,0,1,0,0,0,44,0,0,0,0,1,1
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,J. Kenny,0,0,0,6,0,3,0,0,62,0,0,0,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,C. Zafeiris,0,0,2,1,3,3,0,0,52,0,0,3,1,1,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,G. Konstantelias,0,3,0,5,2,3,0,0,26,0,0,3,0,2,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,A. Mythou,0,0,0,0,3,1,0,0,10,0,0,0,0,1,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,B. Santamaría,0,0,0,0,1,1,0,0,30,0,0,0,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,Aritz Elustondo,0,0,0,0,1,1,0,1,36,0,0,0,0,1,1
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,A. Baba,0,0,0,4,0,1,0,0,18,0,0,1,0,1,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,G. Taylor,0,0,0,0,0,1,0,0,35,0,0,1,0,1,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,A. Jeremejeff,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,D. Pelkas,0,1,0,1,0,0,0,0,5,0,0,1,0,1,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,M. Cvetković,0,0,0,0,0,0,1,3,19,0,0,3,2,1,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,C. Coosemans,0,0,0,0,0,1,0,0,37,0,3,0,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,D. Sikan,0,0,0,0,2,4,0,0,20,0,0,0,0,1,1
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,E. Llansana,1,0,0,1,6,2,0,0,34,0,0,0,0,1,1
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,J. Onia-Seke,0,1,0,1,2,0,0,0,10,0,0,1,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,G. Biancone,0,0,0,0,1,1,0,0,45,0,0,0,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,M. N'Diaye,0,0,0,0,1,2,0,0,24,0,0,0,0,2,1
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,M. Kana,0,0,0,0,2,1,0,0,30,0,0,0,0,1,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,L. Ambros,0,0,0,1,3,2,0,0,26,0,0,0,0,1,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,A. Maamar,0,0,1,1,1,0,0,0,25,0,0,0,0,1,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,L. Pétrot,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,O. Antman,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,N. Saliba,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
47,6 Aug 2026,,cx97mvyic713trc1jpljluo0k,Juan Martínez Munuera,PAOK Thessaloniki FC,RSC Anderlecht,T. Degreef,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15,9 Jul 2026,,6hweqqo4j6v0p6wcjmspnxrtg,Mathieu Vernice,FK Vojvodina Novi Sad,Ferencvárosi TC,L. Nikolić,0,0,0,4,1,2,0,0,26,0,0,1,0,4,0
15,9 Jul 2026,,6hweqqo4j6v0p6wcjmspnxrtg,Mathieu Vernice,FK Vojvodina Novi Sad,Ferencvárosi TC,S. Mitrović,0,0,0,1,2,1,0,0,11,0,0,1,1,0,0
15,9 Jul 2026,,6hweqqo4j6v0p6wcjmspnxrtg,Mathieu Vernice,FK Vojvodina Novi Sad,Ferencvárosi TC,I. Đakovac,0,0,0,0,2,1,0,0,23,0,0,1,0,0,0
15,9 Jul 2026,,6hweqqo4j6v0p6wcjmspnxrtg,Mathieu Vernice,FK Vojvodina Novi Sad,Ferencvárosi TC,K. Szűcs,0,0,0,0,2,1,0,0,36,0,0,1,0,0,0
15,9 Jul 2026,,6hweqqo4j6v0p6wcjmspnxrtg,Mathieu Vernice,FK Vojvodina Novi Sad,Ferencvárosi TC,N. Petrović,0,0,1,6,1,2,0,0,50,0,0,3,0,0,1
